,address,unit,beds,baths,built,rent,rentdate,encumbered,status,registered
0,12325 WASHINGTON BLVD,12327.25,1.0,1.0,1954.0,1730.0,2022/08/25,No,Rented,True
0,4065 LAFAYETTE PL,4065.5,1.0,1.0,1951.0,1995.0,2022/08/25,No,Rented,True
0,4065 LAFAYETTE PL,4067,1.0,1.0,1951.0,2095.0,2022/08/25,No,Rented,True
0,4065 LAFAYETTE PL,4067.5,1.0,1.0,1951.0,2317.5,2022/08/25,No,Rented,True
0,4065 LAFAYETTE PL,4069,1.0,1.0,1952.0,1600.0,2022/08/25,No,Rented,True
0,4239 SAWTELLE BLVD,1,1.0,1.0,1966.0,1816.65,2022/08/25,No,Rented,True
0,4239 SAWTELLE BLVD,2,1.0,1.0,1966.0,0.0,2022/08/25,No,Vacant,True
0,4239 SAWTELLE BLVD,3,3.0,2.0,1966.0,3800.0,2022/08/25,No,Vacant,True
0,4239 SAWTELLE BLVD,4,3.0,2.0,1966.0,2778.4,2022/08/25,No,Rented,True
0,4111 WADE ST,A,1.0,1.0,1954.0,3200.0,2022/08/25,No,Rented,True
0,4111 WADE ST,B,2.0,1.5,1957.0,2350.0,2022/08/25,No,Rented,True
0,4111 WADE ST,C,2.0,1.5,1957.0,2700.0,2022/08/25,No,Rented,True
0,4111 WADE ST,D,2.0,1.5,1957.0,2650.0,2022/08/25,No,Rented,True
0,3869 TILDEN AVE,12,1.0,1.0,1963.0,1975.0,2022/08/25,No,Rented,True
0,4121 WADE ST,1,2.0,1.5,1960.0,2750.0,2022/08/25,No,Rented,True
0,4121 WADE ST,2,2.0,1.5,1960.0,1648.0,2022/08/25,No,Rented,True
0,4121 WADE ST,3,2.0,1.5,1960.0,2500.0,2022/08/25,No,Rented,True
0,4121 WADE ST,4,2.0,1.5,1960.0,1648.0,2022/08/25,No,Rented,True
0,4281 REVERE PL,4283,2.0,1.0,1952.0,3800.0,2022/08/25,No,Rented,True
0,12321 WASHINGTON BLVD,12323.5,2.0,1.0,1954.0,2195.0,2022/08/25,No,Rented,True
0,12321 WASHINGTON BLVD,12323,1.0,1.0,1954.0,1795.0,2022/08/25,No,Rented,True
0,12321 WASHINGTON BLVD,12321.25,1.0,1.0,1954.0,2277.3,2022/08/25,No,Rented,True
0,4061 WADE ST,A,2.0,1.0,1953.0,2195.0,2022/08/25,No,Rented,True
0,11020 VENICE BLVD,2,2.0,1.0,1953.0,2012.75,2022/08/25,No,Rented,True
0,11020 VENICE BLVD,3,2.0,1.0,1953.0,1763.0,2022/08/25,No,Rented,True
0,11020 VENICE BLVD,4,2.0,1.0,1953.0,2050.0,2022/08/25,No,Rented,True
0,11020 VENICE BLVD,5,2.0,1.0,1953.0,2050.0,2022/08/25,No,Rented,True
0,11020 VENICE BLVD,6,2.0,1.0,1953.0,2250.0,2022/08/25,No,Rented,True
0,4061 WADE ST,B,2.0,1.0,1953.0,2295.0,2022/08/25,No,Rented,True
0,12321 WASHINGTON BLVD,12321.5,1.0,1.0,1954.0,2075.0,2022/08/25,No,Rented,True
0,4061 WADE ST,C,2.0,1.0,1953.0,2150.0,2022/08/25,No,Rented,True
0,4061 WADE ST,D,2.0,1.0,1953.0,2295.0,2022/08/25,No,Rented,True
0,4061 WADE ST,E,2.0,1.0,1953.0,2195.0,2022/08/25,No,Rented,True
0,4061 WADE ST,F,2.0,1.0,1953.0,2394.75,2022/08/25,No,Rented,True
0,4061 WADE ST,G,2.0,1.0,1953.0,2195.0,2022/08/25,No,Rented,True
0,4061 WADE ST,H,2.0,1.0,1953.0,2295.0,2022/08/25,No,Rented,True
0,4061 WADE ST,I,2.0,1.0,1953.0,2525.0,2022/08/25,No,Rented,True
0,4061 WADE ST,J,2.0,1.0,1953.0,2295.0,2022/08/25,No,Rented,True
0,11307 WASHINGTON PL,11307,1.0,1.0,1949.0,2025.0,2022/08/25,No,Rented,True
0,11307 WASHINGTON PL,11311,1.0,1.0,1949.0,0.0,2022/08/25,No,Vacant,True
0,12321 WASHINGTON BLVD,12321,1.0,1.0,1954.0,1795.0,2022/08/25,No,Rented,True
0,4111 WADE ST,E,2.0,1.5,1957.0,2350.0,2022/08/25,No,Rented,True
0,4281 REVERE PL,4281,2.0,1.0,1952.0,3068.93,2022/08/25,No,Rented,True
0,3869 TILDEN AVE,11,2.0,2.0,1963.0,2295.0,2022/08/25,No,Rented,True
0,3869 TILDEN AVE,10,2.0,1.0,1963.0,1869.8,2022/08/25,No,Rented,True
0,3866 COLLEGE AVE,3868,1.0,1.0,1953.0,2050.0,2022/08/25,No,Rented,True
0,3866 COLLEGE AVE,3870,1.0,1.0,1953.0,2250.0,2022/08/25,No,Rented,True
0,4065 LAFAYETTE PL,4065,1.0,1.0,1951.0,2145.0,2022/08/25,No,Rented,True
0,3866 COLLEGE AVE,3870.5,2.0,1.0,1953.0,2800.0,2022/08/25,No,Rented,True
0,4245 SAWTELLE BLVD,4241,1.0,1.0,1947.0,1600.0,2022/08/25,No,Rented,True
0,4245 SAWTELLE BLVD,4245,1.0,1.0,1947.0,1450.0,2022/08/25,No,Rented,True
0,10042 CULVER BLVD,10042,2.0,2.0,1953.0,2724.95,2022/08/25,No,Rented,True
0,10042 CULVER BLVD,10044,1.0,1.0,1953.0,1880.0,2022/08/25,No,Rented,True
0,10042 CULVER BLVD,10046,1.0,1.0,1953.0,1980.0,2022/08/25,No,Rented,True
0,3134 ROBERTS AVE,3134,2.0,1.0,1938.0,3000.0,2022/08/25,No,Rented,True
0,10042 CULVER BLVD,10046.5,1.0,1.0,1953.0,1841.55,2022/08/25,No,Rented,True
0,10042 CULVER BLVD,10048,2.0,1.0,1953.0,2297.5,2022/08/25,No,Rented,True
0,10042 CULVER BLVD,10048.5,1.0,1.0,1953.0,1776.75,2022/08/25,No,Rented,True
0,10042 CULVER BLVD,10050,1.0,1.0,1953.0,1810.4,2022/08/25,No,Rented,True
0,3869 TILDEN AVE,1,2.0,2.0,1963.0,2080.0,2022/08/25,No,Rented,True
0,3866 COLLEGE AVE,3866,1.0,1.0,1953.0,1860.0,2022/08/25,No,Rented,True
0,5650 SUMNER WAY,205,2.0,2.0,1968.0,2100.0,2022/08/24,No,Rented,True
0,6151 CANTERBURY DR,104,2.0,2.0,1983.0,3500.0,2022/08/24,No,Vacant,True
0,3801 COLLEGE AVE,6,2.0,1.0,1958.0,1585.0,2022/08/23,No,Rented,True
0,3816 PROSPECT AVE,1,2.0,1.0,1968.0,1995.0,2022/08/23,No,Rented,True
0,3816 PROSPECT AVE,10,1.0,1.0,1968.0,0.0,2022/08/23,No,Vacant,True
0,3427 MCMANUS AVE,1,3.0,2.0,1948.0,4300.0,2022/08/23,No,Vacant,True
0,3918 HURON AVE,5,2.0,2.0,1990.0,3750.0,2022/08/23,No,Rented,True
0,3816 PROSPECT AVE,8,2.0,1.0,1968.0,1995.0,2022/08/23,No,Rented,True
0,3816 PROSPECT AVE,7,2.0,1.0,1968.0,0.0,2022/08/23,No,Vacant,True
0,3816 PROSPECT AVE,6,2.0,1.0,1968.0,0.0,2022/08/23,No,Vacant,True
0,3816 PROSPECT AVE,4,2.0,1.0,1968.0,1895.0,2022/08/23,No,Rented,True
0,3816 PROSPECT AVE,3,2.0,1.0,1968.0,1850.0,2022/08/23,No,Rented,True
0,3801 COLLEGE AVE,1,1.0,1.0,1958.0,1322.0,2022/08/23,No,Rented,True
0,9055 KRUEGER ST,9055,4.0,3.0,2002.0,4650.0,2022/08/23,No,Rented,True
0,3801 COLLEGE AVE,9,1.0,1.0,1958.0,1353.0,2022/08/23,No,Rented,True
0,3816 PROSPECT AVE,2,2.0,1.0,1968.0,1995.0,2022/08/23,No,Rented,True
0,3801 COLLEGE AVE,8,1.0,1.0,1958.0,1338.0,2022/08/23,No,Rented,True
0,3801 COLLEGE AVE,10,1.0,1.0,1958.0,1370.0,2022/08/23,No,Rented,True
0,3801 COLLEGE AVE,7,1.0,1.0,1958.0,1450.0,2022/08/23,No,Rented,True
0,3801 COLLEGE AVE,11,2.0,1.0,1958.0,1925.0,2022/08/23,No,Rented,True
0,3801 COLLEGE AVE,12,2.0,1.0,1958.0,2250.0,2022/08/23,No,Rented,True
0,3801 COLLEGE AVE,5,1.0,1.0,1958.0,1291.0,2022/08/23,No,Rented,True
0,3801 COLLEGE AVE,4,1.0,1.0,1958.0,1740.0,2022/08/23,No,Rented,True
0,3801 COLLEGE AVE,3,1.0,1.0,1958.0,1595.0,2022/08/23,No,Rented,True
0,3801 COLLEGE AVE,2,1.0,1.0,1958.0,1312.0,2022/08/23,No,Rented,True
0,5900 CANTERBURY DR,A319,2.0,2.0,1971.0,2771.0,2022/08/23,No,Rented,True
0,3816 PROSPECT AVE,9,2.0,1.0,1968.0,2000.0,2022/08/23,No,Rented,True
0,4171 LINCOLN AVE,4173,2.0,1.0,1923.0,2700.0,2022/08/23,No,Rented,True
0,3126 ROBERTS AVE,3126,2.0,1.0,1956.0,2695.0,2022/08/23,No,Rented,True
0,3816 PROSPECT AVE,5,1.0,1.0,1968.0,1595.0,2022/08/23,No,Rented,True
0,4171 LINCOLN AVE,4173.5,2.0,1.0,1923.0,2000.0,2022/08/23,No,Rented,True
0,4171 LINCOLN AVE,4171,1.0,1.0,1923.0,2900.0,2022/08/23,No,Rented,True
0,4162 COMMONWEALTH AVE,1,2.0,1.0,1940.0,4100.0,2022/08/22,No,Rented,True
0,10204 BRADDOCK DR,1,1.0,1.0,1954.0,2200.0,2022/08/22,No,Rented,True
0,4900 OVERLAND AVE,140,1.0,1.0,1973.0,2000.0,2022/08/22,No,Rented,True
0,4244 LAFAYETTE PL,1,2.0,1.0,1953.0,2500.0,2022/08/22,No,Rented,True
0,4360 MENTONE AVE,1,4.0,2.25,1952.0,4200.0,2022/08/22,No,Rented,True
0,4038 HURON AVE,A,0.0,1.0,2019.0,2000.0,2022/08/22,No,Vacant,True
0,7310 SUMMERTIME LN,7310,2.0,2.0,1973.0,3200.0,2022/08/22,No,Rented,True
0,5815 DOVERWOOD DR,1,2.0,2.0,1971.0,2750.0,2022/08/22,No,Rented,True
0,4048 LINCOLN AVE,4048,3.0,2.5,2006.0,4100.0,2022/08/22,No,Rented,True
0,5625 SUMNER WAY,1,2.0,2.0,1970.0,1390.0,2022/08/21,No,Rented,True
0,11023 OCEAN DR,11023,3.0,2.0,1950.0,5000.0,2022/08/20,No,Vacant,True
0,4371 OVERLAND AVE,4375,1.0,1.0,1947.0,2500.0,2022/08/20,No,Rented,True
0,4371 OVERLAND AVE,4373,1.0,1.0,1947.0,2060.0,2022/08/20,No,Rented,True
0,4371 OVERLAND AVE,4371,1.0,1.0,1947.0,2060.0,2022/08/20,No,Rented,True
0,6199 CANTERBURY DR,103,1.0,1.0,1969.0,1950.0,2022/08/19,No,Rented,True
0,3425 HELMS AVE,2,2.0,1.0,1978.0,3099.0,2022/08/19,No,Rented,True
0,4239 JASMINE AVE,4241,4.0,2.0,1944.0,4200.0,2022/08/19,No,Rented,True
0,4037 HARTER AVE,1,2.0,1.0,1948.0,3100.0,2022/08/19,No,Rented,True
0,4125 CENTER ST,a,2.0,1.0,1944.0,2800.0,2022/08/19,No,Rented,True
0,4183 CENTER ST,1,3.0,2.0,1942.0,1500.0,2022/08/19,No,Rented,True
0,4125 CENTER ST,b,2.0,1.0,1944.0,2575.0,2022/08/19,No,Rented,True
0,10818 WAGNER ST,1,2.0,1.0,1948.0,4000.0,2022/08/19,No,Rented,True
0,4037 HARTER AVE,2,2.0,1.0,1948.0,1900.0,2022/08/19,No,Rented,True
0,4239 JASMINE AVE,4239,1.0,1.0,1944.0,2730.0,2022/08/19,No,Rented,True
0,5625 SUMNER WAY,302,1.0,1.0,1967.0,2350.0,2022/08/19,No,Rented,True
0,4046 LINCOLN AVE,4046,3.0,2.5,2006.0,5100.0,2022/08/19,No,Rented,True
0,5314 RAINTREE CIR,5314,2.0,2.0,1972.0,2800.0,2022/08/19,No,Rented,True
0,3425 HELMS AVE,3,2.0,1.0,1978.0,3358.66,2022/08/19,No,Rented,True
0,3425 HELMS AVE,1,2.0,2.0,1978.0,3750.0,2022/08/19,No,Rented,True
0,3842 BLEDSOE AVE,1,3.0,1.0,1947.0,2200.0,2022/08/19,No,Rented,True
0,3423 CAROLINE AVE,4,3.0,2.0,1964.0,2348.0,2022/08/19,No,Rented,True
0,3423 CAROLINE AVE,3,3.0,2.0,1964.0,2163.0,2022/08/19,No,Rented,True
0,3423 CAROLINE AVE,2,2.0,1.5,1964.0,1900.0,2022/08/19,No,Rented,True
0,3423 CAROLINE AVE,1,3.0,2.0,1964.0,2300.0,2022/08/19,No,Rented,True
0,3126 ROBERTS AVE,3130.5,3.0,1.5,1956.0,3235.74,2022/08/19,No,Rented,True
0,3126 ROBERTS AVE,3130,2.0,1.0,1956.0,1913.44,2022/08/19,No,Rented,True
0,3419 CAROLINE AVE,3421,2.0,1.5,2017.0,3650.0,2022/08/18,No,Rented,True
0,4211 BALDWIN AVE,1,2.0,1.0,1924.0,2700.0,2022/08/18,No,Rented,True
0,4244 DUQUESNE AVE,7,1.0,1.0,1964.0,1864.0,2022/08/18,No,Rented,True
0,4244 DUQUESNE AVE,8,2.0,1.5,1964.0,2475.0,2022/08/18,No,Rented,True
0,6000 CANTERBURY DR,M121,3.0,2.0,1971.0,2525.0,2022/08/18,No,Rented,True
0,4244 DUQUESNE AVE,9,0.0,1.0,1964.0,1135.0,2022/08/18,No,Rented,True
0,4050 BLEDSOE AVE,not a unit,3.0,1.0,1946.0,3300.0,2022/08/18,No,Rented,True
0,4244 DUQUESNE AVE,5,2.0,1.5,1964.0,1415.0,2022/08/18,No,Rented,True
0,3410 SHERBOURNE DR,3410,3.0,1.0,1953.0,3700.0,2022/08/18,No,Rented,True
0,4244 DUQUESNE AVE,6,1.0,1.0,1964.0,1864.0,2022/08/18,No,Rented,True
0,4244 DUQUESNE AVE,1,3.0,2.0,1964.0,2700.0,2022/08/18,No,Rented,True
0,4244 DUQUESNE AVE,4,2.0,1.5,1964.0,1900.0,2022/08/18,No,Rented,True
0,4244 DUQUESNE AVE,3,1.0,1.0,1964.0,1790.0,2022/08/18,No,Rented,True
0,4244 DUQUESNE AVE,2,1.0,1.0,1964.0,1695.0,2022/08/18,No,Rented,True
0,3419 CAROLINE AVE,3419,3.0,2.0,2017.0,4850.0,2022/08/18,No,Rented,True
0,9069 CARSON ST,2022-01-02 00:00:00,1.0,1.0,1958.0,3250.0,2022/08/18,No,Rented,True
0,3409 CAROLINE AVE,3409,3.0,2.0,2015.0,4100.0,2022/08/18,No,Rented,True
0,11466 WASHINGTON PL,D,2.0,1.0,1950.0,2925.0,2022/08/18,No,Rented,True
0,6050 CANTERBURY DR,1,2.0,2.0,1971.0,3125.0,2022/08/18,No,Rented,True
0,3410 SHERBOURNE DR,3410.5,2.0,1.0,1953.0,1800.0,2022/08/18,No,Rented,True
0,4521 EMERALD WAY,4521,3.0,2.0,1970.0,5000.0,2022/08/18,No,Rented,True
0,7216 RAINTREE CIR,7216,1.0,1.0,0.0,1800.0,2022/08/18,No,Rented,True
0,3330 CAROLINE AVE,C,1.0,1.0,1927.0,2450.0,2022/08/18,No,Vacant,True
0,3305 RAINTREE CIR,3305,1.0,1.0,0.0,2195.0,2022/08/18,No,Rented,True
0,11466 WASHINGTON PL,A,2.0,1.0,1950.0,1980.0,2022/08/18,No,Rented,True
0,11018 ALETTA AVE,1,3.0,2.0,1947.0,5350.0,2022/08/18,No,Rented,True
0,5625 GREEN VALLEY CIR,102,2.0,2.0,1969.0,2300.0,2022/08/18,No,Rented,True
0,3330 CAROLINE AVE,E,1.0,1.0,1927.0,1933.0,2022/08/18,No,Rented,True
0,3330 CAROLINE AVE,D,1.0,1.0,1927.0,1888.0,2022/08/18,No,Rented,True
0,4820 HOLLOW CORNER RD,4820,2.0,2.0,1973.0,1900.0,2022/08/18,No,Rented,True
0,11466 WASHINGTON PL,C,2.0,1.0,1950.0,2650.0,2022/08/18,No,Rented,True
0,3330 CAROLINE AVE,B,1.0,1.0,1927.0,1755.0,2022/08/18,No,Rented,True
0,3330 CAROLINE AVE,A,1.0,1.0,1927.0,1881.0,2022/08/18,No,Rented,True
0,11466 WASHINGTON PL,B,2.0,1.0,1950.0,2665.0,2022/08/18,No,Rented,True
0,3927 HURON AVE,1,1.0,1.0,1956.0,1350.0,2022/08/17,No,Rented,True
0,5564 KINSTON AVE,5566,2.0,1.0,1953.0,2150.0,2022/08/17,No,Rented,True
0,5564 KINSTON AVE,5568,2.0,1.0,1953.0,2295.0,2022/08/17,No,Rented,True
0,5564 KINSTON AVE,5570,2.0,1.0,1953.0,2250.0,2022/08/17,No,Rented,True
0,8910 KRUEGER ST,1,1.0,1.0,1927.0,2595.0,2022/08/17,No,Rented,True
0,5564 KINSTON AVE,5564,2.0,1.0,1953.0,2295.0,2022/08/17,No,Rented,True
0,3927 HURON AVE,2,1.0,1.0,1956.0,1100.0,2022/08/17,No,Rented,True
0,8910 KRUEGER ST,8912-2,1.0,1.0,1927.0,2495.0,2022/08/17,No,Rented,True
0,3927 HURON AVE,3,2.0,1.0,1956.0,850.0,2022/08/17,No,Rented,True
0,3927 HURON AVE,4,2.0,1.0,1956.0,1250.0,2022/08/17,No,Rented,True
0,3927 HURON AVE,5,1.0,1.0,1956.0,1000.0,2022/08/17,No,Rented,True
0,3927 HURON AVE,6,1.0,1.0,1956.0,1000.0,2022/08/17,No,Rented,True
0,8910 KRUEGER ST,8914-3,1.0,1.0,1927.0,1575.0,2022/08/17,No,Rented,True
0,6385 GREEN VALLEY CIR,218,2.0,2.0,1970.0,0.0,2022/08/17,No,Vacant,True
0,11520 WASHINGTON PL,D,2.0,1.0,1950.0,2800.0,2022/08/16,No,Rented,True
0,11520 WASHINGTON PL,C,2.0,1.0,1950.0,2495.0,2022/08/16,No,Rented,True
0,11520 WASHINGTON PL,B,2.0,1.0,1950.0,2800.0,2022/08/16,No,Rented,True
0,13209 SUMMERTIME LN,13209,1.0,1.0,1973.0,2000.0,2022/08/16,No,Rented,True
0,11516 WASHINGTON PL,b,2.0,1.0,1952.0,0.0,2022/08/16,No,Vacant,True
0,11516 WASHINGTON PL,a,2.0,1.0,1952.0,1932.0,2022/08/16,No,Rented,True
0,10841 FAIRBANKS WAY,10841,3.0,2.0,1940.0,6000.0,2022/08/16,No,Rented,True
0,11516 WASHINGTON PL,d,2.0,1.0,1952.0,2295.0,2022/08/16,No,Rented,True
0,11520 WASHINGTON PL,A,2.0,1.0,1950.0,2800.0,2022/08/16,No,Rented,True
0,11516 WASHINGTON PL,c,2.0,1.0,1952.0,1932.0,2022/08/16,No,Rented,True
0,4038 MOORE ST,1,2.0,1.0,1939.0,850.0,2022/08/15,No,Rented,True
0,5451 KINSTON AVE,5453,2.0,1.0,1951.0,2121.8,2022/08/15,No,Rented,True
0,5451 KINSTON AVE,5455,2.0,1.0,1951.0,2121.8,2022/08/15,No,Rented,True
0,5451 KINSTON AVE,5457,2.0,1.0,1951.0,2015.71,2022/08/15,No,Rented,True
0,5114 RAINTREE CIR,5114,2.0,2.0,1972.0,3200.0,2022/08/15,No,Rented,True
0,3832-34 HURON AVENUE,2,2.0,1.0,1958.0,1800.0,2022/08/15,No,Rented,True
0,3832-34 HURON AVENUE,1,2.0,1.0,1958.0,1025.0,2022/08/15,No,Rented,True
0,4640 MAYTIME LN,4640,3.0,3.0,1975.0,3000.0,2022/08/15,No,Rented,True
0,4181 LA SALLE AVE,1,2.0,1.0,1930.0,2000.0,2022/08/15,No,Rented,True
0,4057 HURON AVE,4057,2.0,1.0,1942.0,3000.0,2022/08/15,No,Rented,True
0,5451 KINSTON AVE,5451,2.0,1.0,1951.0,2500.0,2022/08/15,No,Rented,True
0,5201 RAINTREE CIR,187,2.0,2.0,1972.0,2100.0,2022/08/15,No,Rented,True
0,4132 MADISON AVE,4132,1.0,1.0,1971.0,1700.0,2022/08/15,No,Rented,True
0,3914 HURON AVE,3914,1.0,1.0,0.0,0.0,2022/08/15,No,Vacant,True
0,3914 HURON AVE,3914.5,1.0,1.0,0.0,850.0,2022/08/15,No,Rented,True
0,3914 HURON AVE,3916,1.0,1.0,0.0,0.0,2022/08/15,No,Vacant,True
0,4249 MCLAUGHLIN AVE,1,3.0,3.0,2004.0,2800.0,2022/08/15,No,Rented,True
0,3460 FAY AVE,,3.0,1.0,1948.0,4150.0,2022/08/15,No,Rented,True
0,3914 HURON AVE,3916.5,1.0,1.0,1926.0,0.0,2022/08/15,No,Vacant,True
0,5950 CANTERBURY DR,J117,3.0,2.0,1979.0,2780.0,2022/08/15,No,Rented,True
0,4069 JACKSON AVE,4073,2.0,1.0,1951.0,0.0,2022/08/15,No,Vacant,True
0,4164 MADISON AVE,C,2.0,1.0,1956.0,3400.0,2022/08/15,No,Rented,True
0,4069 JACKSON AVE,4071,1.0,1.0,1951.0,0.0,2022/08/15,No,Vacant,True
0,4069 JACKSON AVE,4069,1.0,1.0,1951.0,3150.0,2022/08/15,No,Rented,True
0,4164 MADISON AVE,B,2.0,1.0,1956.0,3900.0,2022/08/15,No,Rented,True
0,4164 MADISON AVE,A,2.0,1.0,1956.0,3578.75,2022/08/15,No,Rented,True
0,3832-34 HURON AVENUE,3,2.0,1.0,1958.0,1800.0,2022/08/15,No,Rented,True
0,3930 HURON AVE,3930,2.0,1.0,1920.0,2508.0,2022/08/14,No,Rented,True
0,4105 DUQUESNE AVE,4,1.0,1.0,1926.0,2525.0,2022/08/14,No,Rented,True
0,4105 DUQUESNE AVE,1,1.0,1.0,1926.0,2047.5,2022/08/14,No,Rented,True
0,4105 DUQUESNE AVE,8,0.0,1.0,1926.0,1850.0,2022/08/14,No,Rented,True
0,4105 DUQUESNE AVE,7,0.0,1.0,1926.0,2150.0,2022/08/14,No,Rented,True
0,4105 DUQUESNE AVE,6,0.0,1.0,1926.0,2095.0,2022/08/14,No,Rented,True
0,4105 DUQUESNE AVE,5,0.0,1.0,1926.0,1779.75,2022/08/14,No,Rented,True
0,4105 DUQUESNE AVE,3,1.0,1.0,1926.0,2000.77,2022/08/14,No,Rented,True
0,10887 FLAXTON ST,10887,2.0,1.0,1954.0,2400.0,2022/08/14,No,Rented,True
0,4105 DUQUESNE AVE,2,1.0,1.0,1926.0,2695.0,2022/08/14,No,Vacant,True
0,4006 BOISE AVE,12522 Wash,1.0,1.0,1970.0,1800.0,2022/08/13,No,Rented,True
0,3826 PROSPECT AVE,2,2.0,1.75,1968.0,2580.0,2022/08/13,No,Rented,True
0,5625 WINDSOR WAY,302,2.0,2.0,1967.0,2795.0,2022/08/13,No,Rented,True
0,3826 PROSPECT AVE,3,1.0,1.0,1968.0,2025.0,2022/08/13,No,Rented,True
0,3826 PROSPECT AVE,4,2.0,1.75,1968.0,2475.0,2022/08/13,No,Rented,True
0,3826 PROSPECT AVE,5,2.0,1.75,1968.0,2500.0,2022/08/13,No,Rented,True
0,3826 PROSPECT AVE,6,2.0,1.75,1968.0,2595.0,2022/08/13,No,Rented,True
0,3826 PROSPECT AVE,7,3.0,1.75,1968.0,0.0,2022/08/13,No,Vacant,True
0,5651 SUMNER WAY,109,1.0,1.0,1978.0,1550.0,2022/08/13,No,Rented,True
0,3826 PROSPECT AVE,1,0.0,1.0,1968.0,1985.0,2022/08/13,No,Rented,True
0,4006 BOISE AVE,4012 Boise,1.0,1.0,1970.0,1830.0,2022/08/13,No,Rented,True
0,4006 BOISE AVE,4006 Boise,1.0,1.0,1970.0,1800.0,2022/08/13,No,Rented,True
0,4006 BOISE AVE,4008 Boise,1.0,1.0,1970.0,1800.0,2022/08/13,No,Rented,True
0,6665 GREEN VALLEY CIR,318,2.0,2.0,1970.0,2600.0,2022/08/13,No,Rented,True
0,4006 BOISE AVE,4010 Boise,1.0,1.0,1970.0,1800.0,2022/08/13,No,Rented,True
0,3431 CATTARAUGUS AVE,3431,3.0,2.5,2016.0,5200.0,2022/08/12,No,Rented,True
0,3431 CATTARAUGUS AVE,3433,3.0,2.5,2016.0,5200.0,2022/08/12,No,Rented,True
0,6250 BUCKINGHAM PKWY,308,2.0,2.0,1969.0,2850.0,2022/08/12,No,Rented,True
0,11257 BRADDOCK DR,1,2.0,2.0,1939.0,3400.0,2022/08/12,No,Rented,True
0,4900 OVERLAND AVE,104,1.0,1.25,1973.0,2450.0,2022/08/12,No,Rented,True
0,6050 CANTERBURY DR,F-105,2.0,2.0,1971.0,1600.0,2022/08/12,No,Rented,True
0,5115 SHOWBOAT LN,5115,3.0,3.0,1973.0,4095.0,2022/08/12,No,Rented,True
0,4117 CHARLES AVE,1,3.0,1.0,1951.0,4400.0,2022/08/12,No,Rented,True
0,12362 HERBERT ST,1,3.0,2.0,1950.0,6750.0,2022/08/12,No,Rented,True
0,5105 BOUNTY LN,5105,3.0,2.0,1975.0,5400.0,2022/08/12,No,Rented,True
0,6125 CANTERBURY DR,304,2.0,2.0,1970.0,2260.34,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,309,2.0,2.0,1970.0,2583.24,2022/08/11,No,Rented,True
0,10860 VENICE BLVD,17,1.0,1.0,1957.0,1300.0,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,310,1.0,1.5,1970.0,1937.43,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,109,3.0,2.0,1970.0,2475.61,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,108,3.0,2.0,1970.0,2690.88,2022/08/11,No,Rented,True
0,10860 VENICE BLVD,16,1.0,1.0,1957.0,1595.0,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,311,1.0,1.5,1970.0,2045.06,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,107,2.0,2.0,1970.0,2995.0,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,106,3.0,2.0,1970.0,2583.24,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,110,2.0,1.0,1970.0,2238.39,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,105,3.0,2.0,1970.0,3652.27,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,104,2.0,2.0,1970.0,2995.0,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,103,2.0,2.0,1970.0,2995.0,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,305,3.0,2.0,1970.0,2367.97,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,312,3.0,3.0,1970.0,2583.24,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,101,2.0,2.0,1970.0,2260.34,2022/08/11,No,Rented,True
0,10860 VENICE BLVD,20,1.0,1.0,1957.0,1400.0,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,111,3.0,2.0,1970.0,2771.34,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,307,2.0,2.0,1970.0,2451.57,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,301,2.0,2.0,1970.0,2260.34,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,214,1.0,1.0,1970.0,2245.0,2022/08/11,No,Rented,True
0,10860 VENICE BLVD,19,1.0,1.0,1957.0,1450.0,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,213,3.0,3.0,1970.0,2475.61,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,212,3.0,2.0,1970.0,3650.0,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,303,2.0,2.0,1970.0,2475.61,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,211,1.0,1.5,1970.0,2045.06,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,210,1.0,1.5,1970.0,2045.06,2022/08/11,No,Rented,True
0,6125 CANTERBURY DR,209,3.0,2.0,1970.0,2717.0,2022/08/11,No,Rented,True
